LOC124905335_1	XR_007068557.1_1	1	1	15080	21429	LOC124905335
NCF2	XM_011509581.2	1	-1	182914853	182949882	NCF2
NCF2	NM_001127651.3	1	-1	182914853	182950204	NCF2
NCF2	XM_011509580.2	1	-1	182914853	182950204	NCF2
NCF2	XM_047421229.1	1	-1	182914853	182950204	NCF2
NCF2	XM_047421222.1	1	-1	182914853	182961131	NCF2
NCF2	XM_047421231.1	1	-1	182922779	182949749	NCF2
NCF2	XM_047421238.1	1	-1	182926639	182949749	NCF2
ARPC5	NM_001270439.2	1	-1	182980128	182995065	ARPC5
ARPC5	NM_005717.4	1	-1	182980128	182995065	ARPC5
RGL1	XM_011509342.3	1	1	182995391	183275884	RGL1
RGL1	NM_001297669.3	1	1	182995391	183287882	RGL1
RGL1	NM_001297670.3	1	1	182995391	183287882	RGL1
RGL1	NM_015149.6	1	1	182995391	183287882	RGL1
RGL1	XM_011509339.4	1	1	182995391	183287882	RGL1
RGL1	XM_011509341.2	1	1	182995391	183287882	RGL1
RGL1	XM_047415682.1	1	1	182995391	183287882	RGL1
RGL1	XM_047415686.1	1	1	182995391	183287882	RGL1
RGL1	XM_047415687.1	1	1	182995391	183287882	RGL1
APOBEC4	NM_203454.3	1	-1	183005557	183012599	APOBEC4
RGL1	XM_047415677.1	1	1	183054250	183287882	RGL1
RGL1	NM_001297671.3	1	1	183164422	183287882	RGL1
RGL1	NM_001297672.3	1	1	183164422	183287882	RGL1
RGL1	XM_017000756.3	1	1	183164422	183287882	RGL1
COLGALT2	NM_001303420.2	1	-1	183289012	183400897	COLGALT2
COLGALT2	NM_001303421.2	1	-1	183295184	183400897	COLGALT2
COLGALT2	NM_015101.4	1	-1	183295184	183400897	COLGALT2
TSEN15	NM_001127394.4	1	1	183414898	183437375	TSEN15
TSEN15	NM_001300764.2	1	1	183414898	183437375	TSEN15
TSEN15	NM_001300766.2	1	1	183414898	183437375	TSEN15
TSEN15	NM_052965.4	1	1	183414898	183437375	TSEN15
TSEN15	NR_023349.3	1	1	183414898	183437375	TSEN15
TSEN15	NR_125335.2	1	1	183414898	183437375	TSEN15
TSEN15	NM_001363643.2	1	1	183414898	183460648	TSEN15
LOC102724830	XR_426875.4	1	1	183475612	183487137	LOC102724830
LOC124904466	XR_007066765.1	1	-1	183513528	183516890	LOC124904466
LOC124904467	XR_007066766.1	1	-1	183571407	183577156	LOC124904467
C1orf21-DT	NR_172919.1	1	-1	183748997	183749948	C1orf21-DT
C1orf21	NM_030806.4	1	1	183750271	183992246	C1orf21
LOC107985236	XR_001738327.3	1	-1	183970686	183993673	LOC107985236
LOC107985236	XR_001738328.3	1	-1	183970686	183993673	LOC107985236
LOC124904468	XR_007066767.1	1	-1	183998809	183999816	LOC124904468
LOC105371648	XR_001738335.2	1	1	184027539	184029037	LOC105371648
LOC105371648	XR_007066768.1	1	1	184027539	184036797	LOC105371648
EDEM3	NM_001319960.2	1	-1	184053426	184118046	EDEM3
EDEM3	NM_025191.4	1	-1	184053426	184118046	EDEM3
EDEM3	NR_135118.2	1	-1	184053426	184118046	EDEM3
EDEM3	XM_005245499.3	1	-1	184053426	184118046	EDEM3
EDEM3	XM_011510012.2	1	-1	184053426	184118046	EDEM3
LOC105371649	XR_922357.4	1	1	184118362	184138870	LOC105371649
NIBAN1	XM_047444091.1	1	-1	184154228	184321862	NIBAN1
NIBAN1	XM_047444093.1	1	-1	184154228	184321862	NIBAN1
NIBAN1	XM_047444094.1	1	-1	184154228	184321879	NIBAN1
NIBAN1	NM_052966.4	1	-1	184154228	184331389	NIBAN1
NIBAN1	XM_047444098.1	1	-1	184154228	184331389	NIBAN1
NIBAN1	XM_047444102.1	1	-1	184154228	184331389	NIBAN1
LOC107985238	XR_001738337.2	1	1	184174102	184178947	LOC107985238
LOC107985238	XR_001738336.2	1	1	184175484	184178947	LOC107985238
LOC107985238	XR_007066769.1	1	1	184175484	184200105	LOC107985238
LOC124904469	XR_007066770.1	1	-1	184282410	184304054	LOC124904469
LINC01633	NR_146489.1	1	1	184358412	184365563	LINC01633
RNF2	NM_007212.4	1	1	184402444	184459513	RNF2
RNF2	XM_011509852.3	1	1	184402640	184459513	RNF2
RNF2	XM_011509851.4	1	1	184427555	184459513	RNF2
RNF2	XM_005245413.4	1	1	184444462	184459513	RNF2
TRMT1L	XM_047431292.1	1	-1	184475011	184513382	TRMT1L
TRMT1L	NM_030934.5	1	-1	184475011	184513863	TRMT1L
TRMT1L	NM_001202423.2	1	-1	184475011	184514008	TRMT1L
TRMT1L	XM_047431291.1	1	-1	184475011	184514447	TRMT1L
SWT1	XM_017001530.3	1	1	184513970	184621986	SWT1
SWT1	XM_017001528.3	1	1	184513970	184628296	SWT1
SWT1	XM_047423246.1	1	1	184513970	184633577	SWT1
SWT1	NM_001105518.2	1	1	184513970	184648685	SWT1
SWT1	XM_005245271.3	1	1	184513970	184648685	SWT1
SWT1	XM_047423249.1	1	1	184514077	184621986	SWT1
SWT1	NM_017673.7	1	1	184514077	184648685	SWT1
SWT1	XM_005245273.2	1	1	184514077	184648685	SWT1
SWT1	XM_011509657.2	1	1	184514077	184648685	SWT1
SWT1	XM_017001527.2	1	1	184514077	184648685	SWT1
SWT1	XM_024447752.2	1	1	184514414	184648685	SWT1
SWT1	XM_024447754.2	1	1	184514414	184648685	SWT1
SWT1	XM_047423243.1	1	1	184514414	184648685	SWT1
SWT1	XM_024447753.2	1	1	184514613	184648685	SWT1
SWT1	XM_047423248.1	1	1	184523536	184648685	SWT1
LOC105371651	XR_922360.3	1	-1	184624583	184647578	LOC105371651
IVNS1ABP	XM_047434109.1	1	-1	184653292	184663531	IVNS1ABP
IVNS1ABP	NM_006469.5	1	-1	184653292	184674147	IVNS1ABP
IVNS1ABP	XM_047434070.1	1	-1	184653292	184674147	IVNS1ABP
IVNS1ABP	XM_047434096.1	1	-1	184653292	184674147	IVNS1ABP
LOC124904470	XR_007066771.1	1	1	184674356	184733213	LOC124904470
GS1-279B7.1	NR_038424.1	1	-1	184680751	184691946	GS1-279B7.1
LOC107985239	XR_001738340.2	1	1	184832668	185035549	LOC107985239
LINC01350	NR_110793.1	1	-1	184913006	184983161	LINC01350
GS1-204I12.4	XR_922362.2	1	1	185001046	185011839	GS1-204I12.4
LOC107985239	XR_001738339.2	1	1	185032841	185035549	LOC107985239
HMCN1	XM_011510041.4	1	1	185089079	185442943	HMCN1
HMCN1	XM_024450118.2	1	1	185089079	185450095	HMCN1
HMCN1	NM_031935.3	1	1	185089079	185545614	HMCN1
HMCN1	XM_011510038.4	1	1	185089079	185545614	HMCN1
HMCN1	XM_017002437.2	1	1	185317254	185545614	HMCN1
HMCN1	XM_047431608.1	1	1	185349786	185545614	HMCN1
LOC105371654	XR_007066772.1	1	-1	185538779	185540420	LOC105371654
LOC124904471	XR_007066773.1	1	1	185579127	185582875	LOC124904471
PRG4	NM_001127708.3	1	1	185650929	185669225	PRG4
PRG4	NM_001127709.3	1	1	185650929	185669225	PRG4
PRG4	NM_001127710.3	1	1	185650929	185669225	PRG4
PRG4	NM_001303232.2	1	1	185650929	185669225	PRG4
PRG4	NM_005807.6	1	1	185650935	185669225	PRG4
TPR	NM_003292.3	1	-1	185666310	185729984	TPR
ODR4	XM_017001543.3	1	1	185730569	185753145	ODR4
ODR4	XM_047423439.1	1	1	185730569	185761033	ODR4
ODR4	XM_047423440.1	1	1	185730569	185761033	ODR4
ODR4	XR_007061320.1	1	1	185730569	185772365	ODR4
ODR4	NM_001164245.2	1	1	185730569	185776136	ODR4
ODR4	NM_001164246.2	1	1	185730569	185776136	ODR4
ODR4	NM_017847.6	1	1	185730569	185776136	ODR4
ODR4	XM_011509660.3	1	1	185730569	185776136	ODR4
ODR4	XM_047423438.1	1	1	185730569	185789794	ODR4
ODR4	XR_007061319.1	1	1	185730569	185789794	ODR4
PDC-AS1	NR_126002.1	1	1	185789924	185825072	PDC-AS1
PDC	NM_022576.4	1	-1	185798329	185803487	PDC
PDC	NM_002597.5	1	-1	185798329	185815896	PDC
PTGS2	NM_000963.4	1	-1	186026616	186035248	PTGS2
PACERR	NR_125801.1	1	1	186035479	186036271	PACERR
PLA2G4A	XM_047422599.1	1	1	186183318	186320151	PLA2G4A
PLA2G4A	NM_001311193.2	1	1	186183318	186343553	PLA2G4A
PLA2G4A	NM_024420.3	1	1	186183318	186343553	PLA2G4A
PLA2G4A	XM_011509642.3	1	1	186183318	186343553	PLA2G4A
PLA2G4A	XM_005245267.5	1	1	186225052	186343553	PLA2G4A
LINC01036	NR_126347.1	1	1	186447423	186714770	LINC01036
LOC105371655	XR_001738341.2	1	1	186608419	186610389	LOC105371655
LOC105371655	XR_007067041.1	1	1	186608419	186610389	LOC105371655
LINC01037	NR_132374.1	1	1	186798141	186831729	LINC01037
LOC105371656	XR_922370.3	1	-1	186839906	186900558	LOC105371656
LOC105371656	XR_922371.3	1	-1	186839906	186900558	LOC105371656
LINC01035	NR_174955.1	1	1	188251723	188383460	LINC01035
LOC105371657	XR_001738343.2	1	1	188495344	188736613	LOC105371657
LOC105371657	XR_002958413.2	1	1	188495344	188949674	LOC105371657
LINC01701	XR_001737811.1	1	1	189121478	189160866	LINC01701
BRINP3	XM_011509475.3	1	-1	189444081	189790378	BRINP3
BRINP3	XM_011509472.3	1	-1	189444081	189821181	BRINP3
BRINP3	XM_011509476.3	1	-1	189444081	189821181	BRINP3
BRINP3	XM_047419245.1	1	-1	189444081	189821181	BRINP3
BRINP3	NM_001317188.2	1	-1	189444081	189822346	BRINP3
BRINP3	XM_017001128.2	1	-1	189444081	189822346	BRINP3
BRINP3	XM_047419250.1	1	-1	189444081	189822346	BRINP3
BRINP3	NM_199051.3	1	-1	189444081	189824225	BRINP3
BRINP3	XM_017001125.2	1	-1	189444081	189824225	BRINP3
BRINP3	XM_017001126.2	1	-1	189444081	189824225	BRINP3
BRINP3	XM_017001127.2	1	-1	189444081	189824225	BRINP3
BRINP3	XM_017001129.2	1	-1	189444081	189824225	BRINP3
BRINP3	XM_017001133.2	1	-1	189450490	189821181	BRINP3
BRINP3	XM_017001132.2	1	-1	189499171	189821181	BRINP3
LOC105371659	XR_007067044.1	1	1	189575373	189597886	LOC105371659
LOC105371659	XR_922376.3	1	1	189575373	189611447	LOC105371659
LOC105371658	XR_001738345.2	1	1	189688834	189694194	LOC105371658
LOC105371658	XR_001738344.2	1	1	189688834	189708541	LOC105371658
BRINP3-DT	NR_110716.1	1	1	189824621	189827763	BRINP3-DT
BRINP3-DT	NR_110717.1	1	1	189824912	189827763	BRINP3-DT
LINC01720	NR_033922.2	1	1	189971170	190147872	LINC01720
LINC01680	NR_146892.1	1	-1	190567555	190574902	LINC01680
LOC105371661	XR_001737813.2	1	1	191452859	191469875	LOC105371661
RGS18	NM_130782.3	1	1	191505098	191532461	RGS18
LOC105371662	XR_001738346.1	1	-1	191583195	191586772	LOC105371662
RGS21	NM_001039152.3	1	1	191663986	191714313	RGS21
LOC124904473	XR_007066775.1	1	-1	191690360	191727472	LOC124904473
LOC124904472	XR_007066774.1	1	-1	191727798	191734842	LOC124904472
LOC105371664	XR_002958418.2	1	-1	191860161	191976170	LOC105371664
RGS1	NM_002922.4	1	1	191922968	191927219	RGS1
LOC107985241	XR_001738348.2	1	1	191956523	191981687	LOC107985241
RGS13	NM_002927.5	1	1	191983284	192007378	RGS13
RGS13	NM_144766.3	1	1	191983284	192007378	RGS13
MIR4426	NR_039624.1	1	1	192063408	192063470	MIR4426
MIR4426	unassigned_transcript_255	1	1	192063413	192063429	MIR4426
LOC105371665	XR_001738349.1	1	-1	192102010	192115581	LOC105371665
LOC105371665	XR_922383.2	1	-1	192102010	192139612	LOC105371665
RGS2	NM_002923.4	1	1	192156109	192159345	RGS2
LOC105371668	XR_922387.3	1	1	192178919	192211316	LOC105371668
LOC105371667	XR_922386.2	1	-1	192182196	192200097	LOC105371667
RGS2-AS1	NR_126003.1	1	-1	192282937	192295451	RGS2-AS1
UCHL5	XM_047422371.1	1	-1	192359462	192397015	UCHL5
UCHL5	XM_047422366.1	1	-1	192359462	192397016	UCHL5
UCHL5	XM_047422360.1	1	-1	192359462	192397025	UCHL5
UCHL5	NM_001199261.3	1	-1	192359462	192406568	UCHL5
UCHL5	NM_001350841.2	1	-1	192359462	192406568	UCHL5
UCHL5	NM_001350842.2	1	-1	192359462	192406568	UCHL5
UCHL5	NM_001350843.2	1	-1	192359462	192406568	UCHL5
UCHL5	NM_001350849.2	1	-1	192359462	192406568	UCHL5
UCHL5	NM_001350851.2	1	-1	192359462	192406568	UCHL5
UCHL5	NM_015984.5	1	-1	192359462	192406568	UCHL5
UCHL5	NR_146930.2	1	-1	192359462	192406568	UCHL5
UCHL5	XM_006711367.5	1	-1	192359462	192406568	UCHL5
UCHL5	XM_006711371.4	1	-1	192359462	192406568	UCHL5
UCHL5	NM_001350846.2	1	-1	192359462	192406718	UCHL5
UCHL5	NM_001350847.2	1	-1	192359462	192406718	UCHL5
UCHL5	XM_011509607.3	1	-1	192359462	192406718	UCHL5
UCHL5	XM_047422333.1	1	-1	192359462	192406718	UCHL5
UCHL5	NM_001350840.2	1	-1	192359462	192407284	UCHL5
UCHL5	NM_001350844.2	1	-1	192359462	192407284	UCHL5
UCHL5	NM_001350848.2	1	-1	192359462	192407284	UCHL5
UCHL5	NM_001350850.2	1	-1	192359462	192407284	UCHL5
UCHL5	XM_006711370.5	1	-1	192359462	192407284	UCHL5
UCHL5	XM_017001438.2	1	-1	192359462	192407284	UCHL5
UCHL5	XM_047422329.1	1	-1	192359462	192407284	UCHL5
UCHL5	XM_047422372.1	1	-1	192364932	192397020	UCHL5
UCHL5	NM_001199262.3	1	-1	192364932	192406568	UCHL5
UCHL5	NM_001199263.3	1	-1	192364932	192406568	UCHL5
UCHL5	NM_001350845.2	1	-1	192364932	192406568	UCHL5
UCHL5	NR_146931.2	1	-1	192364932	192406568	UCHL5
UCHL5	XM_006711369.4	1	-1	192364932	192406568	UCHL5
UCHL5	XM_011509604.3	1	-1	192364932	192406568	UCHL5
UCHL5	XM_017001433.3	1	-1	192364932	192406568	UCHL5
UCHL5	XM_047422344.1	1	-1	192364932	192406718	UCHL5
UCHL5	XM_047422363.1	1	-1	192364932	192406718	UCHL5
UCHL5	NM_001350852.2	1	-1	192364932	192407284	UCHL5
UCHL5	XM_047422353.1	1	-1	192364932	192407284	UCHL5
UCHL5	XM_047422310.1	1	-1	192367008	192406568	UCHL5
UCHL5	NR_037607.2	1	-1	192367095	192407284	UCHL5
UCHL5	XM_047422322.1	1	-1	192367515	192406568	UCHL5
UCHL5	XM_047422324.1	1	-1	192367515	192406568	UCHL5
SCARNA18B	NR_135615.1	1	-1	192404489	192404623	SCARNA18B
RO60	NM_001173524.2	1	1	192406820	192438427	RO60
RO60	NM_001331020.2	1	1	192406820	192438427	RO60
RO60	XM_006711495.5	1	1	192406820	192438427	RO60
RO60	XM_006711496.4	1	1	192406820	192438427	RO60
RO60	XM_006711497.4	1	1	192406820	192438427	RO60
RO60	XM_011509922.3	1	1	192406820	192438427	RO60
RO60	XM_017002180.2	1	1	192406820	192438427	RO60
RO60	XM_017002181.3	1	1	192406820	192438427	RO60
RO60	XM_017002182.2	1	1	192406820	192438427	RO60
RO60	XM_017002183.2	1	1	192406820	192438427	RO60
RO60	XM_047428920.1	1	1	192406820	192438427	RO60
RO60	XM_047428924.1	1	1	192406820	192438427	RO60
RO60	NM_004600.5	1	1	192407082	192433193	RO60
RO60	NM_001042369.2	1	1	192407082	192438985	RO60
RO60	NM_001042370.2	1	1	192407082	192438985	RO60
RO60	NM_001173525.1	1	1	192407082	192438985	RO60
GLRX2	NM_016066.4	1	-1	192443673	192453323	GLRX2
GLRX2	NM_197962.3	1	-1	192443678	192452622	GLRX2
GLRX2	NM_001243399.2	1	-1	192443678	192453266	GLRX2
LOC124904474	XR_007066776.1	1	-1	192456289	192462928	LOC124904474
CDC73	XM_006711537.5	1	1	192469240	192508725	CDC73
CDC73	NM_024529.5	1	1	192469240	192602060	CDC73
MIR1278	NR_031691.1	1	1	192483712	192483792	MIR1278
MIR1278	unassigned_transcript_256	1	1	192483761	192483782	MIR1278
B3GALT2	NM_003783.3	1	-1	192525974	192533857	B3GALT2
LINC01031	NR_125789.1	1	1	192651797	192713024	LINC01031
LOC124904475	XR_007066777.1	1	1	192801326	193568438	LOC124904475
LOC124904476	XR_007066778.1	1	1	193481646	193493188	LOC124904476
LOC107985242	XR_001738351.2	1	-1	193506726	193638642	LOC107985242
LOC107985242	XR_001738352.2	1	-1	193508027	193581650	LOC107985242
LOC107985242	XR_001738353.2	1	-1	193508027	193638642	LOC107985242
LOC107985242	XR_001738356.2	1	-1	193508027	193707205	LOC107985242
LOC105371670	XR_922390.2	1	-1	193640174	193648878	LOC105371670
LOC107985458	XR_001737815.2	1	1	194827594	194860525	LOC107985458
LOC105371671	XR_922391.1	1	-1	194920601	195068088	LOC105371671
LOC105371672	XR_922393.3	1	-1	195093308	195109597	LOC105371672
LINC01724	NR_146895.1	1	-1	195391001	195434817	LINC01724
LOC105371674	XR_922395.3	1	-1	195528443	195532530	LOC105371674
KCNT2	XM_017001183.2	1	-1	195571842	195689209	KCNT2
KCNT2	XM_017001181.2	1	-1	195571842	195754415	KCNT2
KCNT2	NM_001287819.3	1	-1	195571842	195954779	KCNT2
KCNT2	NM_001287820.3	1	-1	195571842	195954779	KCNT2
KCNT2	NM_198503.5	1	-1	195571842	195954779	KCNT2
KCNT2	NR_146057.2	1	-1	195571842	195954779	KCNT2
KCNT2	NR_146058.2	1	-1	195571842	195954779	KCNT2
KCNT2	XM_006711294.4	1	-1	195571842	195954779	KCNT2
KCNT2	XM_006711295.4	1	-1	195571842	195954779	KCNT2
KCNT2	XM_017001185.3	1	-1	195599904	195954779	KCNT2
KCNT2	XR_001737149.3	1	-1	195627036	195954779	KCNT2
KCNT2	XM_017001179.3	1	-1	195631851	195954779	KCNT2
KCNT2	XR_001737151.3	1	-1	195662020	195954779	KCNT2
KCNT2	XM_011509483.4	1	-1	195662022	195954779	KCNT2
KCNT2	XM_017001180.3	1	-1	195662376	195954779	KCNT2
LOC124904597	XR_007067045.1	1	-1	195693642	195717284	LOC124904597
MIR4735	NR_039888.1	1	-1	195928763	195928831	MIR4735
MIR4735	unassigned_transcript_257	1	-1	195928767	195928787	MIR4735
MIR4735	unassigned_transcript_258	1	-1	195928803	195928824	MIR4735
CFH	XM_017001108.3	1	1	195998386	196038735	CFH
CFH	NM_001014975.3	1	1	195998386	196047965	CFH
CFH	XR_007059267.1	1	1	195998386	196071712	CFH
CFH	NM_000186.4	1	1	195998386	196093925	CFH
CFH	XM_047418835.1	1	1	196020334	196093925	CFH
CFHR4	XM_047440659.1	1	1	196149839	196176885	CFHR4
CFHR4	XM_017000111.2	1	1	196149839	196180037	CFHR4
CFHR4	XM_017000113.2	1	1	196149839	196180037	CFHR4
CFHR4	NM_001201550.3	1	1	196149839	196180430	CFHR4
CFHR4	NM_001201551.2	1	1	196149839	196180430	CFHR4
CFHR4	NM_006684.5	1	1	196149839	196180430	CFHR4
CFHR4	XM_047440639.1	1	1	196149839	196180430	CFHR4
CFHR4	XM_047440640.1	1	1	196149839	196180430	CFHR4
CFHR4	XM_047440683.1	1	1	196168716	196180430	CFHR4
LOC105371675	XR_007066779.1	1	-1	196169548	196195524	LOC105371675
CFHR2	NM_005666.4	1	1	196205558	196221447	CFHR2
CFHR2	XM_005245113.4	1	1	196205558	196221447	CFHR2
CFHR2	XM_011509458.3	1	1	196205558	196221447	CFHR2
CFHR2	XM_011509459.3	1	1	196205558	196221447	CFHR2
CFHR2	XM_011509460.3	1	1	196205558	196221447	CFHR2
CFHR2	XM_017001109.2	1	1	196205558	196221447	CFHR2
CFHR2	NM_001312672.1	1	1	196205588	196221051	CFHR2
CFHR5	XM_011510020.3	1	1	196236854	196271501	CFHR5
CFHR5	NM_030787.4	1	1	196239374	196271501	CFHR5
F13B	NM_001994.3	1	-1	196300565	196329084	F13B
F13B	XM_011509283.3	1	-1	196300565	196329084	F13B
F13B	XM_011509284.3	1	-1	196300565	196329084	F13B
F13B	XM_011509286.3	1	-1	196300565	196329084	F13B
F13B	XM_047449422.1	1	-1	196300565	196329084	F13B
F13B	XM_047449423.1	1	-1	196302346	196329084	F13B
F13B	XM_047449424.1	1	-1	196304608	196329084	F13B
ASPM	NM_001206846.2	1	-1	196345951	196408493	ASPM
ASPM	NM_018136.5	1	-1	196345951	196408493	ASPM
ZBTB41	NM_194314.3	1	-1	196415506	196463137	ZBTB41
ZBTB41	NR_135153.2	1	-1	196415506	196463137	ZBTB41
ZBTB41	XM_047419671.1	1	-1	196415506	196463137	ZBTB41
ZBTB41	XM_011509507.4	1	-1	196429414	196463137	ZBTB41
ZBTB41	XM_017001205.3	1	-1	196437751	196463137	ZBTB41
CRB1	NM_001257965.2	1	1	196463348	196740260	CRB1
CRB1	XM_047416573.1	1	1	196463348	196740260	CRB1
CRB1	XM_011509365.3	1	1	196530093	196704685	CRB1
CRB1	NM_001193640.2	1	1	196530093	196740260	CRB1
CRB1	NM_001257966.2	1	1	196530093	196740260	CRB1
CRB1	NM_201253.3	1	1	196530093	196740260	CRB1
CRB1	NR_047563.2	1	1	196530093	196740260	CRB1
CRB1	NR_047564.2	1	1	196530093	196740260	CRB1
CRB1	XM_011509367.2	1	1	196530093	196740260	CRB1
CRB1	XM_017000852.2	1	1	196530093	196740260	CRB1
CRB1	XM_047416574.1	1	1	196530093	196740260	CRB1
LOC124904477	XR_007066780.1	1	-1	196534896	196549674	LOC124904477
CRB1	XM_047416572.1	1	1	196564087	196740260	CRB1
CRB1	XM_047416575.1	1	1	196606186	196740260	CRB1
CRB1	XM_011509369.3	1	1	196622201	196740260	CRB1
DENND1B	XM_006711194.4	1	-1	196766532	196866178	DENND1B
DENND1B	XM_047447715.1	1	-1	196766532	196876881	DENND1B
DENND1B	XM_047447700.1	1	-1	196766532	196995127	DENND1B
DENND1B	XM_011509246.3	1	-1	196766532	197034470	DENND1B
DENND1B	XM_011509247.2	1	-1	196766532	197034470	DENND1B
DENND1B	XM_011509249.3	1	-1	196766532	197034470	DENND1B
DENND1B	XM_024453626.2	1	-1	196766532	197034470	DENND1B
DENND1B	NM_001195215.2	1	-1	196766532	197034872	DENND1B
DENND1B	NR_125340.2	1	-1	196766532	197034872	DENND1B
DENND1B	XM_005244931.3	1	-1	196766532	197034872	DENND1B
DENND1B	XM_047447711.1	1	-1	196766532	197035091	DENND1B
DENND1B	XM_011509248.3	1	-1	196766532	197041541	DENND1B
DENND1B	NM_001300858.2	1	-1	196811392	197034872	DENND1B
DENND1B	NM_144977.5	1	-1	196811392	197034872	DENND1B
DENND1B	XM_047447726.1	1	-1	196817159	197034099	DENND1B
DENND1B	XM_011509251.4	1	-1	196817159	197034100	DENND1B
DENND1B	XM_047447730.1	1	-1	196817159	197034872	DENND1B
DENND1B	XM_047447731.1	1	-1	196817159	197034872	DENND1B
DENND1B	NM_001195216.2	1	-1	196993411	197034872	DENND1B
C1orf53	NM_001024594.3	1	1	197162026	197166759	C1orf53
LHX9	NM_001014434.2	1	1	197171857	197194877	LHX9
LHX9	XM_005245350.4	1	1	197175466	197191988	LHX9
LHX9	XM_011509781.3	1	1	197175466	197194877	LHX9
LHX9	NM_001370213.1	1	1	197176764	197191988	LHX9
LHX9	NM_020204.3	1	1	197176764	197194877	LHX9
NEK7	XM_017000347.2	1	1	197416379	197552320	NEK7
NEK7	XM_047446568.1	1	1	197416379	197552320	NEK7
NEK7	XM_047446569.1	1	1	197416379	197552320	NEK7
NEK7	NM_133494.3	1	1	197416379	197581805	NEK7
NEK7	XM_011509209.2	1	1	197416379	197581805	NEK7
NEK7	XM_017000344.2	1	1	197416379	197581805	NEK7
NEK7	XM_017000345.2	1	1	197416379	197581805	NEK7
NEK7	XM_017000346.2	1	1	197416379	197581805	NEK7
NEK7	XM_047446560.1	1	1	197416379	197581805	NEK7
NEK7	XM_047446562.1	1	1	197416379	197581805	NEK7
NEK7	XM_047446563.1	1	1	197416379	197581805	NEK7
NEK7	XM_047446565.1	1	1	197416379	197581805	NEK7
NEK7	XM_047446567.1	1	1	197416379	197581805	NEK7
NEK7	XM_047446570.1	1	1	197416379	197581805	NEK7
NEK7	XM_047446572.1	1	1	197416379	197581805	NEK7
NEK7	XM_047446561.1	1	1	197469062	197581805	NEK7
NEK7	XM_047446564.1	1	1	197469062	197581805	NEK7
LOC105371677	XR_922398.3	1	-1	197712224	197779705	LOC105371677
ATP6V1G3	NM_001376861.1	1	-1	197783117	197800574	ATP6V1G3
ATP6V1G3	NM_001376862.1	1	-1	197783117	197800574	ATP6V1G3
ATP6V1G3	NM_001376863.1	1	-1	197783117	197800574	ATP6V1G3
ATP6V1G3	NM_001320218.2	1	-1	197783117	197800839	ATP6V1G3
ATP6V1G3	NM_133262.3	1	-1	197783117	197800839	ATP6V1G3
ATP6V1G3	NM_133326.2	1	-1	197783117	197800839	ATP6V1G3
LOC124904478	XR_007066781.1	1	-1	197857637	197858781	LOC124904478
PTPRC	XM_047426381.1	1	1	197898637	198017392	PTPRC
PTPRC	XM_047426398.1	1	1	197898637	198017392	PTPRC
PTPRC	XM_047426409.1	1	1	197898637	198017392	PTPRC
PTPRC	XM_047426415.1	1	1	197898637	198017392	PTPRC
PTPRC	NR_052021.2	1	1	197898964	197953119	PTPRC
PTPRC	NM_001267798.2	1	1	197898964	197955084	PTPRC
PTPRC	NM_002838.5	1	1	197898964	198017392	PTPRC
PTPRC	NM_080921.4	1	1	197898964	198017392	PTPRC
PTPRC	XM_006711472.5	1	1	197898964	198017392	PTPRC
PTPRC	XM_006711473.4	1	1	197898964	198017392	PTPRC
PTPRC	XM_006711474.4	1	1	197898964	198017392	PTPRC
PTPRC	XM_047426420.1	1	1	197989607	198017392	PTPRC
PTPRC	XM_047426417.1	1	1	197991195	198017392	PTPRC
MIR181A1HG	NR_040073.1	1	-1	198066224	198196038	MIR181A1HG
MIR181B1	NR_029612.1	1	-1	198117513	198117622	MIR181B1
MIR181B1	unassigned_transcript_259	1	-1	198117527	198117547	MIR181B1
MIR181B1	unassigned_transcript_260	1	-1	198117565	198117587	MIR181B1
MIR181A1	NR_029626.1	1	-1	198117684	198117793	MIR181A1
MIR181A1	unassigned_transcript_261	1	-1	198117709	198117730	MIR181A1
MIR181A1	unassigned_transcript_262	1	-1	198117748	198117770	MIR181A1
LINC01222	NR_110525.1	1	-1	198251261	198277660	LINC01222
LINC01221	NR_126351.1	1	1	198274829	198335432	LINC01221
LOC107985243	XR_001738357.2	1	-1	198358507	198437543	LOC107985243
LINC02789	NR_147896.1	1	1	198407317	198652058	LINC02789
LOC105371680	XR_922402.2	1	1	198707714	198719165	LOC105371680
LOC105371682	XR_922404.1	1	-1	199204678	199216495	LOC105371682
LOC124904853	XR_007067442.1	1	1	199218643	199218746	LOC124904853
NR5A2	NM_003822.5	1	1	199284725	199434351	NR5A2
NR5A2	NM_205860.3	1	1	199284725	199434351	NR5A2
NR5A2	XM_047416753.1	1	1	199292045	199434351	NR5A2
NR5A2	XM_011509381.4	1	1	199294040	199434351	NR5A2
NR5A2	XM_011509384.3	1	1	199295951	199434351	NR5A2
NR5A2	XM_017000904.2	1	1	199295951	199434351	NR5A2
NR5A2	XM_047416762.1	1	1	199296632	199434351	NR5A2
NR5A2	NM_001276464.2	1	1	199299606	199434351	NR5A2
NR5A2	XM_005245062.4	1	1	199299606	199434351	NR5A2
LOC107985244	XR_001738358.2	1	-1	199358280	199366567	LOC107985244
LOC124904479	XR_007066782.1	1	-1	199498590	199505404	LOC124904479
LINC00862	NR_040064.1	1	-1	199599476	199630735	LINC00862
ZNF281	NM_001281293.2	1	-1	199661900	199666986	ZNF281
