SEPTIN14P6	NR_109817.1	6	-1	2935	3070	SEPTIN14P6	transcript
AGPAT4	NM_020133.3	6	-1	162488365	162632384	AGPAT4	mRNA
AGPAT4-IT1	NR_024277.1	6	-1	162518519	162520387	AGPAT4-IT1	lnc_RNA
LOC105378094	XR_007077293.1	6	1	162694887	162696674	LOC105378094	lnc_RNA
PRKN	XM_054355534.1	6	-1	162705911	164090895	PRKN	mRNA
PRKN	NM_013988.3	6	-1	162705911	164090895	PRKN	mRNA
PRKN	XM_054355533.1	6	-1	162705911	164090895	PRKN	mRNA
PRKN	NM_013987.3	6	-1	162705911	164090895	PRKN	mRNA
PRKN	NM_004562.3	6	-1	162705911	164090895	PRKN	mRNA
PRKN	XM_054355532.1	6	-1	162705911	163842393	PRKN	mRNA
LOC124901456	XR_007077295.1	6	1	162793605	162811404	LOC124901456	lnc_RNA
LOC105378098	NR_134595.1	6	1	162829850	162842919	LOC105378098	lnc_RNA
LOC105378098	NR_134593.1	6	1	162829850	162842919	LOC105378098	lnc_RNA
LOC105378098	NR_134594.1	6	1	162829850	162842919	LOC105378098	lnc_RNA
LNCR-SMAL	XR_007077296.1	6	1	163597942	163603155	LNCR-SMAL	lnc_RNA
LOC105369171	XR_007077294.1	6	-1	163726336	163785861	LOC105369171	lnc_RNA
PACRG	XM_054354283.1	6	1	164090091	164464326	PACRG	mRNA
PACRG	NM_152410.3	6	1	164090237	164679096	PACRG	mRNA
PACRG	NM_001080378.2	6	1	164090237	164679096	PACRG	mRNA
PACRG	XM_054354282.1	6	1	164090237	164464326	PACRG	mRNA
PACRG	XM_054354284.1	6	1	164090671	164464326	PACRG	mRNA
PACRG	XM_054354285.1	6	1	164090742	164464326	PACRG	mRNA
PACRG	XM_054354286.1	6	1	164090985	164464326	PACRG	mRNA
PACRG	XM_054354290.1	6	1	164091019	164679096	PACRG	mRNA
PACRG	NM_001080379.2	6	1	164091103	164679096	PACRG	mRNA
PACRG	XM_054354289.1	6	1	164091103	164612522	PACRG	mRNA
PACRG	XM_054354287.1	6	1	164091103	164560419	PACRG	mRNA
PACRG	XM_054354298.1	6	1	164091103	164543033	PACRG	mRNA
PACRG	XM_054354291.1	6	1	164091103	164494644	PACRG	mRNA
PACRG	XM_054354296.1	6	1	164091103	164488148	PACRG	mRNA
PACRG	XM_054354299.1	6	1	164091103	164477664	PACRG	mRNA
PACRG	XM_054354297.1	6	1	164091103	164476177	PACRG	mRNA
PACRG	XM_054354294.1	6	1	164091103	164469967	PACRG	mRNA
PACRG	XM_054354281.1	6	1	164091103	164464326	PACRG	mRNA
PACRG	XM_054354288.1	6	1	164091103	164464221	PACRG	mRNA
PACRG	XM_054354295.1	6	1	164091103	164454709	PACRG	mRNA
PACRG	XM_054354300.1	6	1	164091103	164258832	PACRG	mRNA
PACRG	XM_054354292.1	6	1	164360356	164464332	PACRG	mRNA
PACRG	XM_054354293.1	6	1	164360356	164464332	PACRG	mRNA
PACRG-AS2	NR_110871.1	6	-1	164406227	164417742	PACRG-AS2	lnc_RNA
PACRG-AS2	NR_110872.1	6	-1	164414336	164417742	PACRG-AS2	lnc_RNA
PACRG-AS3	NR_122120.1	6	-1	164545276	164555632	PACRG-AS3	lnc_RNA
LOC105378095	XR_007077297.1	6	1	164570348	164575270	LOC105378095	lnc_RNA
PACRG-AS1	NR_028390.1	6	-1	164673581	164688056	PACRG-AS1	lnc_RNA
DKFZp451B082	NR_033862.1	6	-1	164703186	164711878	DKFZp451B082	lnc_RNA
LOC105378099	XR_007077474.1	6	-1	164733150	164736626	LOC105378099	lnc_RNA
LOC105378099	XR_007077475.1	6	-1	164733150	164736626	LOC105378099	lnc_RNA
LOC105378100	XR_007077476.1	6	-1	164754617	164758105	LOC105378100	lnc_RNA
LOC124901234	XM_054356924.1	6	1	164776745	164780342	LOC124901234	mRNA
CAHM	NR_037593.1	6	-1	164778231	164779116	CAHM	lnc_RNA
QKI	NM_206855.3	6	1	164779884	164943697	QKI	mRNA
QKI	NM_206854.3	6	1	164779884	164943697	QKI	mRNA
QKI	NM_206853.3	6	1	164779884	164943697	QKI	mRNA
QKI	NM_006775.3	6	1	164779884	164943697	QKI	mRNA
QKI	XM_054356831.1	6	1	164779884	164943697	QKI	mRNA
QKI	NM_001301085.2	6	1	164779884	164943697	QKI	mRNA
QKI	XM_054356833.1	6	1	164779884	164943697	QKI	mRNA
QKI	XM_054356832.1	6	1	164779884	164943697	QKI	mRNA
QKI	XM_054356835.1	6	1	164779884	164912538	QKI	mRNA
QKI	XM_054356834.1	6	1	164820486	164943697	QKI	mRNA
LOC102724152	NR_134620.1	6	-1	165029114	165036230	LOC102724152	lnc_RNA
LOC124901498	XM_047444797.1	6	-1	165076776	165079119	LOC124901498	mRNA
LOC105378104	XR_007077477.1	6	-1	165079848	165081683	LOC105378104	lnc_RNA
LOC105378102	XR_007077478.1	6	1	165268279	165423788	LOC105378102	lnc_RNA
LOC105378106	XR_007077479.1	6	1	165450836	165451836	LOC105378106	lnc_RNA
LOC105378109	XR_007077481.1	6	-1	165658178	165665354	LOC105378109	lnc_RNA
LOC105378109	XR_007077480.1	6	-1	165661999	165665354	LOC105378109	lnc_RNA
LOC124906584	XR_007077484.1	6	-1	165670109	165702753	LOC124906584	lnc_RNA
LOC124906584	XR_007077482.1	6	-1	165681811	165702873	LOC124906584	lnc_RNA
LOC124906584	XR_007077483.1	6	-1	165681811	165702753	LOC124906584	lnc_RNA
LOC105379712	XR_007077485.1	6	-1	165771380	165779469	LOC105379712	lnc_RNA
LOC107986667	XR_007077487.1	6	1	165802371	165892468	LOC107986667	lnc_RNA
LOC107986667	XR_007077486.1	6	1	165861022	165892468	LOC107986667	lnc_RNA
MEAT6	NR_131926.1	6	-1	166159304	166187980	MEAT6	lnc_RNA
C6orf118	NM_144980.4	6	-1	166645732	166675678	C6orf118	mRNA
C6orf118	XM_054354397.1	6	-1	166645732	166675678	C6orf118	mRNA
C6orf118	XM_054354395.1	6	-1	166645732	166674884	C6orf118	mRNA
C6orf118	XM_054354396.1	6	-1	166645732	166674884	C6orf118	mRNA
C6orf118	XM_054354394.1	6	-1	166645732	166674884	C6orf118	mRNA
C6orf118	XM_054354400.1	6	-1	166645732	166673616	C6orf118	mRNA
C6orf118	XM_054354399.1	6	-1	166654783	166675678	C6orf118	mRNA
C6orf118	XM_054354398.1	6	-1	166654783	166674884	C6orf118	mRNA
C6orf118	XR_008487272.1	6	-1	166656051	166674884	C6orf118	transcript
LOC105378113	XR_007077299.1	6	1	166675736	166682801	LOC105378113	lnc_RNA
LOC105378113	XR_007077298.1	6	1	166675736	166682801	LOC105378113	lnc_RNA
LOC105378113	XR_007077300.1	6	1	166677511	166682801	LOC105378113	lnc_RNA
PDE10A	XM_054354068.1	6	-1	166693362	167356384	PDE10A	mRNA
PDE10A	XM_054354069.1	6	-1	166693362	167356384	PDE10A	mRNA
PDE10A	NM_001385079.1	6	-1	166693362	167029871	PDE10A	mRNA
PDE10A	NM_001130690.3	6	-1	166693362	167028910	PDE10A	mRNA
PDE10A	NM_006661.4	6	-1	166693362	167028910	PDE10A	mRNA
PDE10A	XM_054354070.1	6	-1	166693362	166966149	PDE10A	mRNA
PDE10A	XM_054354071.1	6	-1	166693362	166966148	PDE10A	mRNA
PDE10A	XM_054354072.1	6	-1	166693362	166909585	PDE10A	mRNA
PDE10A	XM_054354073.1	6	-1	166693362	166848411	PDE10A	mRNA
PDE10A	XM_054354074.1	6	-1	166754540	167356384	PDE10A	mRNA
LOC105378116	XR_007077301.1	6	1	166777534	166779731	LOC105378116	lnc_RNA
LOC105378115	XR_007077302.1	6	1	167034166	167042844	LOC105378115	lnc_RNA
LINC00473	NR_026861.1	6	-1	167292278	167356308	LINC00473	lnc_RNA
LINC00473	NR_026860.1	6	-1	167307629	167356308	LINC00473	lnc_RNA
LINC00602	NR_027284.1	6	1	167355820	167357884	LINC00602	lnc_RNA
LOC105378117	XR_007077303.1	6	1	167393797	167412449	LOC105378117	lnc_RNA
LOC729681	NR_147704.1	6	1	167467525	167469442	LOC729681	lnc_RNA
TBXT	NM_001270484.2	6	-1	167527458	167538457	TBXT	mRNA
TBXT	NM_001366286.2	6	-1	167527458	167538457	TBXT	mRNA
TBXT	NM_003181.4	6	-1	167527458	167538457	TBXT	mRNA
TBXT	XM_054356267.1	6	-1	167527458	167537712	TBXT	mRNA
TBXT	NM_001366285.2	6	-1	167527458	167537653	TBXT	mRNA
LNCDAT	NR_166066.1	6	1	167537899	167540973	LNCDAT	lnc_RNA
LNCDAT	NR_166065.1	6	1	167537899	167540973	LNCDAT	lnc_RNA
LNCDAT	NR_166067.1	6	1	167537899	167540973	LNCDAT	lnc_RNA
LNCDAT	NR_166068.1	6	1	167537899	167540973	LNCDAT	lnc_RNA
LOC101929297	NR_125862.1	6	1	167606818	167626795	LOC101929297	lnc_RNA
LOC107986668	XR_007077304.1	6	-1	167624585	167628888	LOC107986668	lnc_RNA
PRR18	NM_175922.4	6	-1	167682227	167685319	PRR18	mRNA
LOC107986669	XR_007077305.1	6	1	167684475	167695002	LOC107986669	lnc_RNA
SFT2D1	NR_130114.2	6	-1	167696648	167719464	SFT2D1	transcript
SFT2D1	NR_130113.2	6	-1	167696648	167719464	SFT2D1	transcript
SFT2D1	NR_130112.2	6	-1	167696648	167719464	SFT2D1	transcript
SFT2D1	NM_145169.3	6	-1	167696648	167719464	SFT2D1	mRNA
LOC100289495	NR_040022.1	6	1	167719550	167728395	LOC100289495	lnc_RNA
MPC1	NR_164831.1	6	-1	167741850	167759859	MPC1	transcript
MPC1	NR_164829.1	6	-1	167741850	167759859	MPC1	transcript
MPC1	NR_164830.1	6	-1	167741850	167759859	MPC1	transcript
MPC1	NR_164828.1	6	-1	167741850	167759859	MPC1	transcript
MPC1	NR_073093.2	6	-1	167741850	167759859	MPC1	transcript
MPC1	NM_001376566.1	6	-1	167741850	167759859	MPC1	mRNA
MPC1	NM_001376567.1	6	-1	167741850	167759859	MPC1	mRNA
MPC1	NM_001376568.1	6	-1	167741850	167759859	MPC1	mRNA
MPC1	NM_001376565.1	6	-1	167741850	167759859	MPC1	mRNA
MPC1	NM_001376569.1	6	-1	167741850	167759859	MPC1	mRNA
MPC1	NM_016098.4	6	-1	167741850	167759859	MPC1	mRNA
MPC1	NM_001270879.2	6	-1	167741850	167759859	MPC1	mRNA
MPC1-DT	NR_189630.1	6	1	167760097	167764533	MPC1-DT	lnc_RNA
RPS6KA2	XM_054356191.1	6	-1	167786324	168245548	RPS6KA2	mRNA
RPS6KA2	NM_001318937.2	6	-1	167786324	168245301	RPS6KA2	mRNA
RPS6KA2	NM_001006932.3	6	-1	167786324	168245301	RPS6KA2	mRNA
RPS6KA2	NM_001318936.2	6	-1	167786324	168245301	RPS6KA2	mRNA
RPS6KA2	XM_054356189.1	6	-1	167786324	168153898	RPS6KA2	mRNA
RPS6KA2	XM_054356190.1	6	-1	167786324	168140711	RPS6KA2	mRNA
RPS6KA2	NM_021135.6	6	-1	167786324	168005391	RPS6KA2	mRNA
RPS6KA2	XM_054356188.1	6	-1	167786324	168005391	RPS6KA2	mRNA
RPS6KA2	NM_001318938.1	6	-1	167786324	167922173	RPS6KA2	mRNA
RPS6KA2-IT1	NR_046793.1	6	-1	167838191	167842911	RPS6KA2-IT1	lnc_RNA
MIR1913	NR_031734.1	6	-1	167886868	167886947	MIR1913	primary_transcript
MIR1913	unassigned_transcript_1265	6	-1	167886878	167886899	MIR1913	miRNA
RAMACL	NM_001395999.1	6	-1	167961081	167964751	RAMACL	mRNA
LOC107986671	XR_007077306.1	6	1	168011767	168026739	LOC107986671	lnc_RNA
RPS6KA2-AS1	NR_046644.1	6	1	168286453	168287824	RPS6KA2-AS1	lnc_RNA
RNASET2	NM_003730.6	6	-1	168304858	168339306	RNASET2	mRNA
LOC105378120	NR_188001.1	6	-1	168350207	168357718	LOC105378120	lnc_RNA
LOC128966759	XM_054356937.1	6	-1	168363670	168383581	LOC128966759	mRNA
LOC128966759	XM_054356936.1	6	-1	168363670	168383581	LOC128966759	mRNA
LOC128966759	XM_054356935.1	6	-1	168363670	168383581	LOC128966759	mRNA
LOC128966759	XM_054356934.1	6	-1	168363670	168383581	LOC128966759	mRNA
MIR3939	NR_037504.1	6	-1	168382057	168382162	MIR3939	primary_transcript
MIR3939	unassigned_transcript_1266	6	-1	168382080	168382101	MIR3939	miRNA
CEP43	NM_007045.4	6	1	168383647	168436936	CEP43	mRNA
CEP43	NM_194429.3	6	1	168383647	168436936	CEP43	mRNA
CEP43	NM_001278690.2	6	1	168383647	168426646	CEP43	mRNA
CCR6	NM_004367.6	6	1	168494454	168521816	CCR6	mRNA
LOC124906579	XR_007077321.1	6	-1	168495058	168504484	LOC124906579	lnc_RNA
LOC124906579	XR_007077320.1	6	-1	168495058	168504484	LOC124906579	lnc_RNA
CCR6	NM_001394582.1	6	1	168505411	168521816	CCR6	mRNA
CCR6	NM_031409.4	6	1	168505754	168521816	CCR6	mRNA
GPR31	NM_005299.3	6	-1	168537922	168540655	GPR31	mRNA
LOC105378123	NR_134592.1	6	-1	168548016	168552643	LOC105378123	lnc_RNA
TCP10L2	XR_007077317.1	6	1	168553298	168579422	TCP10L2	transcript
TCP10L2	XR_007077313.1	6	1	168553298	168579248	TCP10L2	transcript
TCP10L2	XR_007077308.1	6	1	168553298	168576389	TCP10L2	transcript
TCP10L2	XR_007077307.1	6	1	168553298	168576378	TCP10L2	transcript
TCP10L2	XR_007077309.1	6	1	168553298	168576378	TCP10L2	transcript
TCP10L2	XR_007077315.1	6	1	168553298	168576378	TCP10L2	transcript
TCP10L2	XR_007077316.1	6	1	168553298	168576378	TCP10L2	transcript
TCP10L2	XR_007077310.1	6	1	168553298	168566706	TCP10L2	transcript
TCP10L2	XR_007077311.1	6	1	168553298	168565389	TCP10L2	transcript
TCP10L2	XR_007077312.1	6	1	168553298	168563858	TCP10L2	transcript
TCP10L2	XR_007077314.1	6	1	168553393	168576378	TCP10L2	transcript
HPAT5	NR_157263.1	6	1	168610945	168620151	HPAT5	lnc_RNA
LOC102724220	NR_187777.1	6	-1	168620147	168623859	LOC102724220	lnc_RNA
LOC102724220	NR_187776.1	6	-1	168620147	168623859	LOC102724220	lnc_RNA
LOC102724220	NR_187775.1	6	-1	168620147	168623859	LOC102724220	lnc_RNA
LOC102725048	NR_187805.1	6	1	168624537	168630114	LOC102725048	lnc_RNA
LOC102725048	NR_187806.1	6	1	168624537	168628567	LOC102725048	lnc_RNA
UNC93A	XM_054355674.1	6	1	168651681	168698649	UNC93A	mRNA
UNC93A	XM_054355676.1	6	1	168651681	168693231	UNC93A	mRNA
UNC93A	XM_054355677.1	6	1	168653571	168698649	UNC93A	mRNA
UNC93A	XM_054355675.1	6	1	168653574	168698649	UNC93A	mRNA
UNC93A	XM_054355672.1	6	1	168653574	168698649	UNC93A	mRNA
UNC93A	XM_054355673.1	6	1	168667949	168698649	UNC93A	mRNA
UNC93A	NM_018974.4	6	1	168673968	168698649	UNC93A	mRNA
UNC93A	NM_001143947.2	6	1	168673968	168698649	UNC93A	mRNA
TTLL2	NM_031949.5	6	1	168707721	168725329	TTLL2	mRNA
TTLL2	NM_001410948.1	6	1	168707721	168725329	TTLL2	mRNA
TCP10L3	NR_163196.1	6	-1	168755727	168767109	TCP10L3	transcript
TCP10L3	NR_163195.1	6	-1	168755727	168767109	TCP10L3	transcript
TCP10L3	NR_163194.1	6	-1	168755727	168767109	TCP10L3	transcript
TCP10L3	NR_163193.1	6	-1	168755727	168767109	TCP10L3	transcript
LOC105378126	XR_007077329.1	6	1	168804911	168819726	LOC105378126	lnc_RNA
LOC105378126	XR_007077328.1	6	1	168806108	168820857	LOC105378126	lnc_RNA
LOC105378126	XR_007077327.1	6	1	168806271	168820857	LOC105378126	lnc_RNA
LOC105378126	XR_007077330.1	6	1	168806271	168819726	LOC105378126	lnc_RNA
LOC105378127	NR_134591.1	6	-1	168842546	168856080	LOC105378127	lnc_RNA
LOC105378128	XR_007077331.1	6	1	168864968	168872538	LOC105378128	lnc_RNA
LOC107986546	XR_007077332.1	6	1	168890556	168902572	LOC107986546	lnc_RNA
LOC107986546	XR_007077333.1	6	1	168890556	168895456	LOC107986546	lnc_RNA
LOC105378129	XR_007077334.1	6	1	168930988	168934741	LOC105378129	lnc_RNA
LOC105378130	NR_188004.1	6	1	168951812	168956416	LOC105378130	lnc_RNA
LOC105378130	NR_188005.1	6	1	168951812	168956416	LOC105378130	lnc_RNA
LOC105378131	XR_007077338.1	6	1	168960735	168974556	LOC105378131	lnc_RNA
LOC105378131	XR_007077337.1	6	1	168960735	168965778	LOC105378131	lnc_RNA
LOC105378131	XR_007077339.1	6	1	168960735	168961495	LOC105378131	lnc_RNA
LOC105378131	XR_007077340.1	6	1	168962260	168965778	LOC105378131	lnc_RNA
LINC02538	NR_117091.1	6	-1	169004438	169016821	LINC02538	lnc_RNA
LINC02487	NR_117092.2	6	-1	169018289	169034192	LINC02487	lnc_RNA
LOC107986547	XR_007077341.1	6	1	169089386	169090274	LOC107986547	lnc_RNA
LINC01558	NR_026773.1	6	-1	169122700	169135045	LINC01558	lnc_RNA
LOC441179	NR_149041.1	6	1	169133692	169136434	LOC441179	lnc_RNA
AFDN-DT	NR_027906.1	6	-1	169162096	169165002	AFDN-DT	lnc_RNA
AFDN	XM_054355465.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355466.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355491.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355509.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355467.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355468.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355492.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355469.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355470.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355493.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355471.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355495.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355473.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355475.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355477.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355498.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355478.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355481.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355501.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355482.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355488.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355505.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355494.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355474.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355496.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355500.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355479.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355485.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355503.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355487.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355490.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355507.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	NM_001366320.2	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355472.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	NM_001366319.2	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355499.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355480.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355484.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355502.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355486.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355489.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355506.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355476.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355497.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355483.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355504.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	XM_054355508.1	6	1	169164770	169309528	AFDN	mRNA
AFDN	NM_001366321.2	6	1	169165117	169309528	AFDN	mRNA
AFDN	NM_001386888.1	6	1	169165117	169309528	AFDN	mRNA
AFDN	NM_001410951.1	6	1	169165117	169309528	AFDN	mRNA
AFDN	NM_001207008.2	6	1	169165117	169309528	AFDN	mRNA
AFDN	NM_001040000.3	6	1	169165117	169302614	AFDN	mRNA
AFDN	NM_001291964.2	6	1	169165842	169309528	AFDN	mRNA
LOC107986673	XR_007077342.1	6	1	169270975	169277939	LOC107986673	lnc_RNA
LOC124906580	XR_007077343.1	6	-1	169309373	169312615	LOC124906580	lnc_RNA
HGC6.3	NR_171011.1	6	-1	169313424	169318480	HGC6.3	lnc_RNA
KIF25-AS1	NR_103750.1	6	-1	169332874	169335763	KIF25-AS1	lnc_RNA
KIF25	NM_030615.4	6	1	169338454	169386013	KIF25	mRNA
KIF25	NM_005355.5	6	1	169338454	169386013	KIF25	mRNA
KIF25	XM_054355381.1	6	1	169340953	169386033	KIF25	mRNA
KIF25	XM_054355379.1	6	1	169340953	169386030	KIF25	mRNA
KIF25	XM_054355380.1	6	1	169358142	169386030	KIF25	mRNA
KIF25	XM_054355382.1	6	1	169376426	169386034	KIF25	mRNA
LOC105378135	XR_007077344.1	6	-1	169386116	169387084	LOC105378135	lnc_RNA
FRMD1	NR_110312.2	6	-1	169394018	169422481	FRMD1	transcript
FRMD1	XM_054356454.1	6	-1	169394018	169442330	FRMD1	mRNA
FRMD1	XM_054356448.1	6	-1	169394018	169442327	FRMD1	mRNA
FRMD1	XM_054356453.1	6	-1	169394018	169433891	FRMD1	mRNA
FRMD1	XM_054356447.1	6	-1	169394018	169433885	FRMD1	mRNA
FRMD1	XM_054356444.1	6	-1	169394018	169422840	FRMD1	mRNA
FRMD1	XM_054356445.1	6	-1	169394018	169422839	FRMD1	mRNA
FRMD1	XM_054356450.1	6	-1	169394018	169420172	FRMD1	mRNA
FRMD1	XM_054356452.1	6	-1	169394018	169420167	FRMD1	mRNA
FRMD1	XM_054356451.1	6	-1	169394018	169420136	FRMD1	mRNA
FRMD1	NM_024919.6	6	-1	169394018	169420136	FRMD1	mRNA
FRMD1	XM_054356446.1	6	-1	169394018	169416758	FRMD1	mRNA
FRMD1	XM_054356449.1	6	-1	169394018	169416655	FRMD1	mRNA
FRMD1	NM_001394681.1	6	-1	169394018	169408446	FRMD1	mRNA
FRMD1	XM_054356455.1	6	-1	169394018	169407209	FRMD1	mRNA
FRMD1	NM_001122841.3	6	-1	169394089	169416758	FRMD1	mRNA
LOC107986548	XR_007077345.1	6	1	169440188	169441808	LOC107986548	lnc_RNA
LOC107986548	XR_007077346.1	6	1	169440188	169441808	LOC107986548	lnc_RNA
LOC105378137	NR_134590.1	6	-1	169566574	169567761	LOC105378137	lnc_RNA
LOC101929420	NR_110870.1	6	1	169586392	169606029	LOC101929420	lnc_RNA
DACT2	NM_001286351.2	6	-1	169636986	169662545	DACT2	mRNA
DACT2	NR_104425.2	6	-1	169651060	169662545	DACT2	transcript
DACT2	NM_001286350.2	6	-1	169651060	169662545	DACT2	mRNA
DACT2	NM_214462.5	6	-1	169651060	169662545	DACT2	mRNA
DACT2	XM_054354393.1	6	-1	169651060	169662124	DACT2	mRNA
DACT2	XM_054354392.1	6	-1	169651060	169656426	DACT2	mRNA
LOC105378139	XR_007077347.1	6	-1	169676017	169677153	LOC105378139	lnc_RNA
LOC107986549	XR_007077348.1	6	1	169710725	169713409	LOC107986549	lnc_RNA
LOC105378140	XR_007077351.1	6	-1	169753577	169756260	LOC105378140	lnc_RNA
LOC105378140	XR_007077350.1	6	-1	169753577	169756225	LOC105378140	lnc_RNA
LOC105378140	XR_007077349.1	6	-1	169753577	169756225	LOC105378140	lnc_RNA
LOC105378141	XR_007077352.1	6	1	169756463	169764450	LOC105378141	lnc_RNA
SMOC2	NM_022138.3	6	1	169784308	170014051	SMOC2	mRNA
SMOC2	XM_054356216.1	6	1	169784308	170014051	SMOC2	mRNA
SMOC2	NM_001166412.2	6	1	169784308	170014051	SMOC2	mRNA
SMOC2	XM_054356215.1	6	1	169784308	170011293	SMOC2	mRNA
LOC105378143	XR_007077356.1	6	1	170018419	170064546	LOC105378143	lnc_RNA
LOC105378143	XR_007077354.1	6	1	170040712	170064546	LOC105378143	lnc_RNA
LOC105378143	XR_007077355.1	6	1	170051713	170064632	LOC105378143	lnc_RNA
LOC105378143	XR_007077357.1	6	1	170051713	170064546	LOC105378143	lnc_RNA
LOC105378143	XR_007077353.1	6	1	170051713	170062989	LOC105378143	lnc_RNA
LOC107986550	XR_007077358.1	6	1	170072214	170086512	LOC107986550	lnc_RNA
LOC105378144	XR_007077359.1	6	1	170209421	170210965	LOC105378144	lnc_RNA
LOC105378146	NR_136250.1	6	-1	170276893	170315660	LOC105378146	lnc_RNA
LOC105378146	NR_136249.1	6	-1	170311563	170315660	LOC105378146	lnc_RNA
LOC105378146	NR_136248.1	6	-1	170311563	170315660	LOC105378146	lnc_RNA
LOC105378145	XR_007077360.1	6	1	170315654	170375422	LOC105378145	lnc_RNA
LOC101929460	NR_134622.1	6	-1	170385402	170386874	LOC101929460	lnc_RNA
LOC102724357	NR_134619.1	6	1	170419390	170421028	LOC102724357	lnc_RNA
LOC124901469	XR_007077361.1	6	1	170427023	170447848	LOC124901469	lnc_RNA
LINC01615	NR_132623.1	6	-1	170509617	170514514	LINC01615	lnc_RNA
LINC01615	NR_132622.1	6	-1	170509617	170513826	LINC01615	lnc_RNA
LINC02544	NR_125863.1	6	-1	170526893	170534322	LINC02544	lnc_RNA
THBS2-AS1	NR_134621.1	6	1	170564823	170591487	THBS2-AS1	lnc_RNA
THBS2	NR_167744.1	6	-1	170567396	170606595	THBS2	transcript
THBS2	NR_167745.1	6	-1	170567396	170606595	THBS2	transcript
THBS2	XM_054356286.1	6	-1	170567396	170606903	THBS2	mRNA
THBS2	NM_001381939.1	6	-1	170567396	170606595	THBS2	mRNA
THBS2	NM_003247.5	6	-1	170567396	170606595	THBS2	mRNA
THBS2	NM_001381942.1	6	-1	170567396	170606595	THBS2	mRNA
THBS2	NM_001381940.1	6	-1	170582453	170606595	THBS2	mRNA
THBS2	NM_001381941.1	6	-1	170593401	170606595	THBS2	mRNA
LOC105378148	XM_047444785.1	6	-1	170681714	170697126	LOC105378148	mRNA
LOC105378148	XM_047444784.1	6	-1	170690015	170693157	LOC105378148	mRNA
LINC02519	NR_187217.1	6	-1	170722184	170741626	LINC02519	lnc_RNA
WDR27	XR_008487290.1	6	-1	170780064	171055943	WDR27	transcript
WDR27	XM_054355043.1	6	-1	170780064	171055943	WDR27	mRNA
WDR27	XM_054355042.1	6	-1	170780064	171055943	WDR27	mRNA
WDR27	NR_146875.2	6	-1	170810805	171055943	WDR27	transcript
WDR27	NM_001350623.2	6	-1	170810805	171055943	WDR27	mRNA
WDR27	XM_054355049.1	6	-1	170810805	171055943	WDR27	mRNA
WDR27	NM_001202550.2	6	-1	170810805	171055943	WDR27	mRNA
WDR27	NM_182552.5	6	-1	170810805	171055943	WDR27	mRNA
